Date_complete,ult_mean_speed,ult_mean_dir,ult_SD_speed,ult_SD_dir,ult_updrift
2013-02-26 11:40:00,3.812846,336.09794,0.998391,13.503688,NULL
2013-02-26 11:50:00,3.135787,335.76404,1.220809,24.111386,NULL
2013-02-26 12:00:00,2.232283,351.74674,1.101362,34.106952,NULL
2013-02-26 12:10:00,2.0623,345.8841,1.22902,40.259436,NULL
2013-02-26 12:20:00,1.669722,17.118600000000015,0.893992,46.765132,NULL
2013-02-26 12:30:00,2.091225,10.788779999999974,0.841744,27.848574,NULL
2013-02-26 12:40:00,1.238892,358.95072,0.671085,52.410752,NULL
2013-02-26 12:50:00,1.474554,353.08198,0.591846,39.039772,NULL
2013-02-26 13:00:00,1.431041,54.847458,0.663057,42.925332,NULL
2013-02-26 13:10:00,1.143234,12.86590000000001,0.633862,42.430168,NULL
2013-02-26 13:20:00,1.663551,231.06844,0.80127,58.078372,NULL
2013-02-26 13:30:00,3.918975,198.10034,1.05562,14.358836,NULL
2013-02-26 13:40:00,4.516643,210.0157,1.026464,15.196796,NULL
2013-02-26 13:50:00,3.49569,212.62094,0.628313,10.70504,NULL
2013-02-26 14:00:00,2.987222,208.455,0.951698,27.914046,NULL
2013-02-26 14:10:00,2.924101,188.98438,0.529807,12.344714,NULL
2013-02-26 14:20:00,3.418668,205.06182,0.694046,9.187436,NULL
2013-02-26 14:30:00,3.867627,212.31268,1.375122,22.64902,NULL
2013-02-26 14:40:00,5.215354,214.78066,0.683759,8.483548,NULL
2013-02-26 14:50:00,4.884197,212.2247,0.644024,8.519124,NULL
2013-02-26 15:00:00,5.015644,211.1813,0.55913,4.942198,NULL
2013-02-26 15:10:00,4.840465,211.25424,0.522024,5.062211,NULL
2013-02-26 15:20:00,4.164199,206.07912,0.814071,9.296398,NULL
2013-02-26 15:30:00,3.839576,192.0895,0.48735,7.64435,NULL
2013-02-26 15:40:00,3.756345,187.2584,0.290716,4.010893,NULL
2013-02-26 15:50:00,3.3953,192.3945,0.834972,16.447238,NULL
2013-02-26 16:00:00,3.783421,196.34316,0.794457,23.867352,NULL
2013-02-26 16:10:00,3.164142,186.05186,0.803782,12.72675,NULL
2013-02-26 16:20:00,3.15454,181.79592,0.552515,16.644644,NULL
2013-02-26 16:30:00,4.276739,182.76048,0.601026,8.337087,NULL
2013-02-26 16:40:00,4.254474,177.4002,0.488918,9.39202,NULL
2013-02-26 16:50:00,3.122513,95.883352,1.135298,40.328436,NULL
2013-02-26 17:00:00,3.61901,88.70264399999999,0.97467,13.861632,NULL
2013-02-26 17:10:00,3.897531,85.79176,0.706514,9.537376,NULL
2013-02-26 17:20:00,3.327236,50.274148,0.553735,14.642334,NULL
2013-02-26 17:30:00,3.098072,38.85304000000002,0.869821,17.183312,NULL
2013-02-26 17:40:00,4.212982,40.66827999999998,1.291035,13.680474,NULL
2013-02-26 17:50:00,2.583759,38.900199999999984,1.435028,31.634706,NULL
2013-02-26 18:00:00,1.954228,25.517719999999997,0.663976,22.381772,NULL
2013-02-26 18:10:00,2.032736,25.36712,0.714057,23.862352,NULL
2013-02-26 18:20:00,2.531165,48.838243,0.57136,13.74699,NULL
2013-02-26 18:30:00,1.7665,354.4545,0.910433,39.096908,NULL
2013-02-26 18:40:00,2.391299,333.52466,0.834151,19.848362,NULL
2013-02-26 18:50:00,1.997992,329.84198,0.807193,22.66842,NULL
2013-02-26 19:00:00,1.148824,320.1473,0.719496,43.768096,NULL
2013-02-26 19:10:00,0.77972,350.07108,0.406853,40.382504,NULL
2013-02-26 19:20:00,0.821182,16.28994,0.726397,47.602948,NULL
2013-02-26 19:30:00,2.464369,37.69956000000002,0.624586,15.763822,NULL
2013-02-26 19:40:00,3.099105,38.101879999999994,0.834673,12.919132,NULL
2013-02-26 19:50:00,3.506911,38.15132,0.886751,12.771486,NULL
2013-02-26 20:00:00,4.243506,41.56608,0.840407,9.859216,NULL
2013-02-26 20:10:00,3.382174,42.783680000000004,0.98431,12.933168,NULL
2013-02-26 20:20:00,3.849475,39.777480000000025,1.098011,14.920588,NULL
2013-02-26 20:30:00,3.470271,23.620920000000012,1.252648,18.045824,NULL
2013-02-26 20:40:00,2.766018,16.1995,1.099933,21.753948,NULL
2013-02-26 20:50:00,2.790892,16.30408,1.142577,20.440698,NULL
2013-02-26 21:00:00,2.864154,18.931240000000003,1.172018,25.93746,NULL
2013-02-26 21:10:00,3.324036,12.603240000000028,1.054679,21.116552,NULL
2013-02-26 21:20:00,3.183603,359.81008,1.092527,16.825572,NULL
2013-02-26 21:30:00,3.264038,3.9112200000000144,1.001648,17.571778,NULL
2013-02-26 21:40:00,3.712665,357.62024,0.967715,14.99083,NULL
2013-02-26 21:50:00,3.151465,356.609,0.919579,15.99849,NULL
2013-02-26 22:00:00,2.899281,358.34902,0.92859,19.184706,NULL
2013-02-26 22:10:00,3.906381,353.71508,1.21736,19.834468,NULL
2013-02-26 22:20:00,3.617799,3.290959999999984,1.1219,16.495612,NULL
2013-02-26 22:30:00,3.134456,346.12256,1.103344,19.628074,NULL
2013-02-26 22:40:00,3.311751,347.8764,1.176226,18.525426,NULL
2013-02-26 22:50:00,2.748823,358.09668,1.110422,21.245382,NULL
2013-02-26 23:00:00,3.093832,355.26718,0.976564,16.472208,NULL
2013-02-26 23:10:00,2.438506,358.03082,0.792857,20.958882,NULL
2013-02-26 23:20:00,2.650468,346.41098,0.750905,16.443966,NULL
2013-02-26 23:30:00,2.499806,0.13769999999999527,0.873146,17.67046,NULL
2013-02-26 23:40:00,1.730596,9.700199999999995,0.803927,23.23467,NULL
2013-02-26 23:50:00,2.432692,2.6451400000000262,0.907364,20.305284,NULL
2013-02-27 00:00:00,2.445647,358.732,0.841943,20.064276,NULL
2013-02-27 00:30:00,2.695417,352.05518,0.878457,16.79048,NULL
2013-02-27 00:40:00,3.116701,343.72476,1.053498,19.167346,NULL
2013-02-27 00:50:00,2.950743,347.97518,0.757343,16.536408,NULL
2013-02-27 01:00:00,2.982952,337.43308,0.909774,13.142602,NULL
2013-02-27 01:10:00,3.072751,337.0314,1.186245,18.031486,NULL
2013-02-27 01:20:00,4.02284,340.07748,0.930723,11.276916,NULL
2013-02-27 01:30:00,4.043375,340.04272,0.93392,11.22725,NULL
2013-02-27 01:40:00,2.854561,339.6579,0.636686,9.346438,NULL
2013-02-27 01:50:00,3.037521,337.17468,0.884209,12.477168,NULL
2013-02-27 02:00:00,1.478841,343.9184,0.652793,24.204884,NULL
2013-02-27 02:10:00,1.95466,349.35178,0.896432,20.314544,NULL
2013-02-27 02:20:00,2.356165,8.443719999999985,0.822345,22.674216,NULL
2013-02-27 02:30:00,2.789543,4.614080000000001,1.061379,23.187706,NULL
2013-02-27 02:40:00,2.49399,355.2622,0.784002,18.224172,NULL
2013-02-27 02:50:00,1.549396,351.35312,0.644034,21.591058,NULL
2013-02-27 03:00:00,1.39057,11.366800000000012,0.798044,36.691772,NULL
2013-02-27 03:10:00,1.433728,1.8950600000000009,0.689023,32.303002,NULL
2013-02-27 03:20:00,1.754796,342.23102,0.629705,20.285834,NULL
2013-02-27 03:30:00,2.312689,342.02932,0.462253,8.397324,NULL
2013-02-27 03:40:00,2.026624,347.65452,0.556497,15.56771,NULL
2013-02-27 03:50:00,2.583849,341.88882,0.827332,15.980272,NULL
2013-02-27 04:00:00,1.376965,348.16196,0.68339,20.95379,NULL
2013-02-27 04:10:00,1.131325,8.983760000000018,0.679338,32.356082,NULL
2013-02-27 04:20:00,1.758881,17.85656,0.66817,22.651832,NULL
2013-02-27 04:30:00,1.7291,19.096799999999973,0.655526,20.921646,NULL
2013-02-27 04:40:00,1.871082,10.706200000000024,0.714185,19.575802,NULL
2013-02-27 04:50:00,1.770673,15.810600000000022,0.697473,24.572866,NULL
2013-02-27 05:00:00,1.422186,7.098599999999976,0.603966,19.288506,NULL
2013-02-27 05:10:00,1.413024,359.47306,0.576432,17.737348,NULL
2013-02-27 05:20:00,2.183092,8.374900000000025,0.6421,18.855782,NULL
2013-02-27 05:30:00,2.329604,3.770620000000008,0.595138,15.680732,NULL
2013-02-27 05:40:00,2.489201,8.842780000000005,0.735361,17.316802,NULL
2013-02-27 05:50:00,2.255407,11.618679999999983,0.775907,21.306558,NULL
2013-02-27 06:00:00,2.55597,2.8041999999999803,0.733119,17.58075,NULL
2013-02-27 06:10:00,2.088047,356.41018,0.744925,21.007026,NULL
2013-02-27 06:20:00,2.748088,350.97732,0.905715,16.696806,NULL
2013-02-27 06:30:00,2.793954,347.21026,0.804644,16.20705,NULL
2013-02-27 06:40:00,2.760822,350.39404,0.778592,17.85342,NULL
2013-02-27 06:50:00,3.065828,340.4064,0.711091,11.21801,NULL
2013-02-27 07:00:00,2.620632,334.55182,0.812051,19.479546,NULL
2013-02-27 07:10:00,3.179686,337.99002,0.701591,11.202552,NULL
2013-02-27 07:20:00,2.330388,341.35236,0.624298,16.314678,NULL
2013-02-27 07:30:00,2.967249,338.03846,0.514106,7.907982,NULL
2013-02-27 07:40:00,2.845445,334.82864,0.803794,16.315616,NULL
2013-02-27 07:50:00,2.72944,336.56324,0.781971,16.077078,NULL
2013-02-27 08:00:00,2.77736,337.77148,0.733656,12.761902,NULL
2013-02-27 08:10:00,2.20648,335.97638,0.796856,30.27005,NULL
2013-02-27 08:20:00,2.141338,332.21998,0.958924,27.714364,NULL
2013-02-27 08:30:00,3.072497,337.66822,0.770666,13.311964,NULL
2013-02-27 08:40:00,2.616739,333.62848,1.056261,19.67412,NULL
2013-02-27 08:50:00,2.221981,329.48768,0.929449,26.009796,NULL
2013-02-27 09:00:00,2.095842,311.75134,0.933451,27.948044,NULL
2013-02-27 09:10:00,1.752553,316.3017,0.90592,32.449062,NULL
2013-02-27 09:20:00,1.017522,303.66382,0.694677,40.390704,NULL
2013-02-27 09:30:00,1.670988,317.96246,0.681122,27.36994,NULL
2013-02-27 09:40:00,1.720795,303.53766,0.841151,35.113988,NULL
2013-02-27 09:50:00,1.471063,300.04161999999997,1.087745,58.668652,NULL
2013-02-27 10:00:00,1.579011,303.72164,1.000418,46.031292,NULL
2013-02-27 10:10:00,2.608364,317.4332,1.252616,31.122674,NULL
2013-02-27 10:20:00,2.151742,322.68164,1.108481,32.539174,NULL
2013-02-27 10:30:00,1.174551,322.0217,0.718788,52.493676,NULL
2013-02-27 10:40:00,2.373191,301.68632,1.597757,43.530544,NULL
2013-02-27 10:50:00,2.301242,322.21456,1.186655,36.789976,NULL
2013-02-27 11:00:00,1.345427,311.59994,1.075656,52.054284,NULL
2013-02-27 11:10:00,0.811455,326.28342,0.926264,72.035112,NULL
2013-02-27 11:20:00,0.956398,342.49624,0.877998,54.248312,NULL
2013-02-27 11:30:00,0.202386,88.085284,0.448075,115.58734,NULL
2013-02-27 11:40:00,0.924925,206.58234,0.766532,70.555936,NULL
2013-02-27 11:50:00,0.951915,226.7952,0.664857,48.562292,NULL
2013-02-27 12:00:00,2.055764,203.63416,0.906917,33.650196,NULL
2013-02-27 12:10:00,2.169277,210.40324,0.803613,31.113386,NULL
2013-02-27 12:20:00,3.385869,222.33404,1.019324,20.921818,NULL
2013-02-27 12:30:00,2.550635,213.5573,0.927248,25.704318,NULL
2013-02-27 12:40:00,2.365203,210.29678,0.842597,29.200024,NULL
2013-02-27 12:50:00,3.133359,191.43912,0.771236,18.73389,NULL
2013-02-27 13:00:00,3.917961,195.1359,0.661215,11.578656,NULL
2013-02-27 13:10:00,3.97899,207.4828,0.650224,7.75783,NULL
2013-02-27 13:20:00,3.369404,197.71278,0.577698,9.412792,NULL
2013-02-27 13:30:00,3.395551,201.03794,0.771879,13.809762,NULL
2013-02-27 13:40:00,2.643854,195.64234,0.656513,15.678154,NULL
2013-02-27 13:50:00,2.807479,194.91232,0.195492,9.313122,NULL
2013-02-27 14:00:00,2.22736,198.05726,0.363385,10.93646,NULL
2013-02-27 14:10:00,2.1787,172.0324,0.423155,8.573564,NULL
2013-02-27 14:20:00,2.327405,164.78938,0.522794,13.93086,NULL
2013-02-27 14:30:00,2.402103,157.78454,0.572471,16.715612,NULL
2013-02-27 14:40:00,2.128001,174.43818,0.527773,13.948294,NULL
2013-02-27 14:50:00,2.410195,173.52321999999998,0.435336,8.2627,NULL
2013-02-27 15:00:00,2.234326,175.8117,0.474821,10.65944,NULL
2013-02-27 15:10:00,2.518717,153.34448,0.505729,12.779586,NULL
2013-02-27 15:20:00,3.07127,119.755096,0.661203,16.06919,NULL
2013-02-27 15:30:00,5.155607,105.379208,0.557918,8.69204,NULL
2013-02-27 15:40:00,4.732589,102.955128,0.896684,12.516062,NULL
2013-02-27 15:50:00,4.113928,105.49041600000001,0.906108,16.118,NULL
2013-02-27 16:00:00,2.731283,79.681152,0.736496,20.011948,NULL
2013-02-27 16:10:00,2.100767,46.764462,0.889149,26.039848,NULL
2013-02-27 16:20:00,1.743334,49.052513,1.042776,39.56036,NULL
2013-02-27 16:30:00,0.860561,28.4932,0.641183,43.10704,NULL
2013-02-27 16:40:00,0.876391,44.93596000000002,0.507501,45.814908,NULL
2013-02-27 16:50:00,1.045957,62.501208,0.262508,18.175922,NULL
2013-02-27 17:00:00,1.258554,98.692992,0.418512,31.379268,NULL
2013-02-27 17:10:00,1.929257,127.315968,0.380469,14.979888,NULL
2013-02-27 17:20:00,2.066894,135.0682,0.489396,17.52619,NULL
2013-02-27 17:30:00,2.145878,128.403952,0.340644,9.405016,NULL
2013-02-27 17:40:00,2.594833,105.594856,0.312403,13.29329,NULL
2013-02-27 17:50:00,2.146433,106.22200000000001,0.352514,12.822846,NULL
2013-02-27 18:00:00,2.324399,120.662784,0.25868,7.340419,NULL
2013-02-27 18:10:00,2.945042,123.484304,0.54282,13.805882,NULL
2013-02-27 18:20:00,3.561603,141.25714399999998,0.269582,5.447256,NULL
2013-02-27 18:30:00,3.762506,127.274576,0.426015,6.513916,NULL
2013-02-27 18:40:00,3.204734,128.596064,0.560208,6.854877,NULL
2013-02-27 18:50:00,3.579953,115.453544,0.276282,7.451906,NULL
2013-02-27 19:00:00,3.511883,94.92698,0.483178,7.148841,NULL
2013-02-27 19:10:00,2.956763,96.75527600000001,0.659467,9.952132,NULL
2013-02-27 19:20:00,3.230236,73.915834,0.392489,10.781116,NULL
2013-02-27 19:30:00,3.043608,70.510782,0.506241,14.837594,NULL
2013-02-27 19:40:00,2.891833,77.809022,0.465795,11.090478,NULL
2013-02-27 19:50:00,2.136688,80.718976,0.463394,11.510418,NULL
2013-02-27 20:00:00,2.544756,80.49769599999999,0.233478,5.568224,NULL
2013-02-27 20:10:00,2.681034,72.861386,0.305403,8.70512,NULL
2013-02-27 20:20:00,2.369973,51.485574,0.548755,11.092076,NULL
2013-02-27 20:30:00,2.344242,40.74212,0.552461,13.475388,NULL
2013-02-27 20:40:00,2.101246,44.072400000000016,0.543451,18.130414,NULL
2013-02-27 20:50:00,1.493438,28.036080000000027,0.667102,36.908968,NULL
2013-02-27 21:00:00,1.406169,346.8621,0.940847,29.276056,NULL
2013-02-27 21:10:00,2.593619,347.1388,0.785371,16.480636,NULL
2013-02-27 21:20:00,2.318003,339.3931,0.670371,12.505012,NULL
2013-02-27 21:30:00,1.5872,4.284800000000018,0.567477,17.898552,NULL
2013-02-27 21:40:00,1.972184,4.654699999999991,0.649751,17.762498,NULL
2013-02-27 21:50:00,1.924412,9.302039999999977,0.624937,19.623392,NULL
2013-02-27 22:00:00,1.965275,13.805700000000002,0.948965,28.911406,NULL
2013-02-27 22:10:00,1.866293,18.17538000000002,0.710817,29.425926,NULL
2013-02-27 22:20:00,1.435999,10.685819999999978,0.890335,38.393876,NULL
2013-02-27 22:30:00,1.970518,5.524999999999977,0.867544,22.995382,NULL
2013-02-27 22:40:00,2.059995,0.6227200000000153,0.85593,17.722128,NULL
2013-02-27 22:50:00,4.124763,13.803440000000023,1.210409,15.932684,NULL
2013-02-27 23:00:00,3.767187,12.93696,1.117986,18.133464,NULL
2013-02-27 23:10:00,3.021412,5.072000000000003,0.964176,20.632514,NULL
2013-02-27 23:20:00,3.681745,346.1842,0.93163,11.939894,NULL
2013-02-27 23:30:00,3.592144,357.58484,1.07318,16.66094,NULL
2013-02-27 23:40:00,3.121224,347.14962,0.898403,16.398534,NULL
2013-02-27 23:50:00,3.027666,343.24622,1.033464,15.481024,NULL
2013-02-28 00:00:00,4.279598,340.45434,0.923136,9.472542,NULL
2013-02-28 00:30:00,3.383111,10.1567,1.128405,18.164146,NULL
2013-02-28 00:40:00,2.412152,358.5702,0.947011,26.02076,NULL
2013-02-28 00:50:00,2.759113,350.71182,0.635621,14.312326,NULL
2013-02-28 01:00:00,2.977581,343.88862,0.943935,18.145202,NULL
2013-02-28 01:10:00,2.656765,345.46436,1.028387,20.317014,NULL
2013-02-28 01:20:00,3.263119,0.23619999999999663,1.027322,16.56431,NULL
2013-02-28 01:30:00,2.454075,355.78034,1.008605,26.361732,NULL
2013-02-28 01:40:00,3.445485,357.36408,1.106564,19.767136,NULL
2013-02-28 01:50:00,4.76631,349.23554,1.00832,13.860294,NULL
2013-02-28 02:00:00,4.465444,2.929959999999994,1.276427,15.525306,NULL
2013-02-28 02:10:00,4.030549,351.12268,1.204359,18.20324,NULL
2013-02-28 02:20:00,4.613098,341.8534,1.086407,12.388838,NULL
2013-02-28 02:30:00,3.488222,349.84106,0.979199,18.25854,NULL
2013-02-28 02:40:00,3.205454,352.5986,1.089718,16.88744,NULL
2013-02-28 02:50:00,3.281921,345.85388,0.891539,16.69418,NULL
2013-02-28 03:00:00,3.328286,344.41754,1.055003,13.728084,NULL
2013-02-28 03:10:00,4.066227,342.4596,1.197209,14.595454,NULL
2013-02-28 03:20:00,4.611468,345.4022,1.185504,14.072442,NULL
2013-02-28 03:30:00,4.61984,340.89036,1.215049,14.476592,NULL
2013-02-28 03:40:00,4.051628,342.84838,1.049401,12.69247,NULL
2013-02-28 03:50:00,3.873521,345.68426,0.884307,13.290236,NULL
2013-02-28 04:00:00,3.274608,344.88568,1.078264,16.648786,NULL
2013-02-28 04:10:00,3.704708,335.71002,0.789941,12.054038,NULL
2013-02-28 04:20:00,2.767029,334.42176,1.012144,25.100408,NULL
2013-02-28 04:30:00,3.154877,336.21948,1.048555,20.434506,NULL
2013-02-28 04:40:00,3.562142,336.37756,0.799807,11.965252,NULL
2013-02-28 04:50:00,3.219913,334.85858,0.775898,13.525596,NULL
2013-02-28 05:00:00,2.58563,335.01,0.904519,19.527852,NULL
2013-02-28 05:10:00,2.270656,330.01978,0.837025,17.50257,NULL
2013-02-28 05:20:00,2.133337,328.51258,0.839304,25.456624,NULL
2013-02-28 05:30:00,2.71473,336.97022,0.567932,11.840792,NULL
2013-02-28 05:40:00,2.517351,333.40838,0.603574,13.288286,NULL
2013-02-28 05:50:00,1.951294,329.62472,0.785978,22.708422,NULL
2013-02-28 06:00:00,1.98513,326.6858,0.748546,22.782174,NULL
2013-02-28 06:10:00,1.498929,322.35626,0.591328,26.668956,NULL
2013-02-28 06:20:00,1.488008,339.66558,0.496957,18.190066,NULL
2013-02-28 06:30:00,2.132243,343.85134,0.50809,7.960211,NULL
2013-02-28 06:40:00,1.322128,341.46656,0.657841,24.33466,NULL
2013-02-28 06:50:00,1.043705,342.0524,0.615307,24.707914,NULL
2013-02-28 07:00:00,1.866569,349.1041,0.491546,14.494008,NULL
2013-02-28 07:10:00,1.411831,351.4679,0.531864,19.422426,NULL
2013-02-28 07:20:00,1.725126,356.59668,0.442822,12.373862,NULL
2013-02-28 07:30:00,1.98424,349.26052,0.660221,18.308854,NULL
2013-02-28 07:40:00,1.944222,341.20208,0.573435,15.615924,NULL
2013-02-28 07:50:00,1.056287,340.90232,0.544889,39.089896,NULL
2013-02-28 08:00:00,1.708387,339.59974,0.6611,14.928278,NULL
2013-02-28 08:10:00,1.510929,352.80198,0.572937,22.543744,NULL
2013-02-28 08:20:00,0.805041,356.85862,0.493081,43.174564,NULL
2013-02-28 08:30:00,1.508527,358.4509,0.660578,34.685344,NULL
2013-02-28 08:40:00,1.466986,4.854399999999998,0.506763,19.257344,NULL
2013-02-28 08:50:00,1.687698,350.2883,0.564305,23.700644,NULL
2013-02-28 09:00:00,1.642625,353.85638,0.978031,34.95368,NULL
2013-02-28 09:10:00,1.32153,354.61932,0.851195,47.976948,NULL
2013-02-28 09:20:00,2.282618,1.5463599999999929,1.235008,37.85086,NULL
2013-02-28 09:30:00,2.354211,359.54468,0.976228,25.811922,NULL
2013-02-28 09:40:00,1.993766,28.42955999999998,0.925922,31.146636,NULL
2013-02-28 09:50:00,1.444333,26.637999999999977,0.820174,46.124968,NULL
2013-02-28 10:00:00,1.757123,9.64269999999999,0.674886,29.66308,NULL
2013-02-28 10:10:00,2.511747,24.407519999999977,1.003478,21.899272,NULL
2013-02-28 10:20:00,2.552868,13.369419999999991,1.114162,28.929268,NULL
2013-02-28 10:30:00,2.452053,24.55383999999998,0.944369,23.078534,NULL
2013-02-28 10:40:00,2.473319,31.77431999999999,0.822366,19.952102,NULL
2013-02-28 10:50:00,0.84607,43.775800000000004,0.7421,62.974412,NULL
2013-02-28 11:00:00,1.93974,40.33972,0.82986,24.595212,NULL
2013-02-28 11:10:00,1.639565,28.274,1.024555,45.151268,NULL
2013-02-28 11:20:00,2.559267,33.94420000000002,1.179166,32.472892,NULL
2013-02-28 11:30:00,2.242209,26.809559999999976,0.854791,22.575408,NULL
2013-02-28 11:40:00,1.931568,60.388698,0.954052,31.000458,NULL
2013-02-28 11:50:00,2.364773,36.698440000000005,1.228084,33.995812,NULL
2013-02-28 12:00:00,0.999352,81.92573999999999,0.820284,67.559024,NULL
2013-02-28 12:10:00,1.043621,54.434101999999996,0.691704,70.420344,NULL
2013-02-28 12:20:00,2.597029,42.94384000000002,1.031528,28.69865,NULL
2013-02-28 12:30:00,1.78943,30.519360000000006,0.975794,36.348616,NULL
2013-02-28 12:40:00,2.134149,41.49331999999998,1.072449,41.10426,NULL
2013-02-28 12:50:00,1.487672,92.726788,0.851962,44.695464,NULL
2013-02-28 13:00:00,3.3949,117.58816,1.256658,28.243918,NULL
2013-02-28 13:10:00,4.110828,116.775416,0.638365,9.33791,NULL
2013-02-28 13:20:00,4.746789,116.486184,0.836705,9.569622,NULL
2013-02-28 13:30:00,5.786044,120.95924,0.806858,11.273714,NULL
2013-02-28 13:40:00,5.585058,128.82348000000002,0.941343,7.330363,NULL
2013-02-28 13:50:00,4.966888,128.68780800000002,1.165139,10.762224,NULL
2013-02-28 14:00:00,4.522921,120.604648,0.852382,10.659588,NULL
2013-02-28 14:10:00,4.799396,111.635324,0.46822,5.09111,NULL
2013-02-28 14:20:00,3.846763,110.079408,0.711149,13.117256,NULL
2013-02-28 14:30:00,4.97017,117.843576,0.862363,11.291004,NULL
2013-02-28 14:40:00,5.753347,110.954856,0.638203,7.007022,NULL
2013-02-28 14:50:00,6.151654,117.597864,0.800866,7.347831,NULL
2013-02-28 15:00:00,5.374552,108.607868,1.005547,11.960556,NULL
2013-02-28 15:10:00,6.246752,114.254944,0.455528,4.247357,NULL
2013-02-28 15:20:00,6.434006,113.023344,0.395483,3.568341,NULL
2013-02-28 15:30:00,5.961412,111.478212,0.672171,5.671342,NULL
2013-02-28 15:40:00,5.735129,111.83838,0.572855,6.027898,NULL
2013-02-28 15:50:00,5.130941,111.979216,0.660207,8.083226,NULL
2013-02-28 16:00:00,5.8455,111.23812,0.601805,5.117507,NULL
2013-02-28 16:10:00,5.778689,109.46113600000001,0.673655,6.053625,NULL
2013-02-28 16:20:00,5.055515,93.933864,0.875354,12.76473,NULL
2013-02-28 16:30:00,5.43341,94.127524,0.548836,6.687262,NULL
2013-02-28 16:40:00,4.381028,93.985108,0.723849,8.99656,NULL
2013-02-28 16:50:00,4.756857,91.96512,0.432591,6.072866,NULL
2013-02-28 17:00:00,3.381822,85.591092,1.080084,17.186456,NULL
2013-02-28 17:10:00,3.550408,82.53729200000001,0.860477,18.213002,NULL
2013-02-28 17:20:00,4.242402,88.278412,0.874852,12.043148,NULL
2013-02-28 17:30:00,3.159284,23.891920000000027,1.106418,21.085736,NULL
2013-02-28 17:40:00,2.691805,44.14132000000001,1.115279,25.81714,NULL
2013-02-28 17:50:00,3.951852,36.72199999999998,1.565377,17.66088,NULL
2013-02-28 18:00:00,3.916282,28.412919999999986,0.986757,17.590802,NULL
2013-02-28 18:10:00,4.176372,24.90627999999998,1.389487,15.864586,NULL
2013-02-28 18:20:00,4.886131,37.09188,1.069216,9.22141,NULL
2013-02-28 18:30:00,3.349458,41.715160000000026,0.930358,15.30993,NULL
2013-02-28 18:40:00,3.302001,32.74743999999998,0.929586,19.842742,NULL
2013-02-28 18:50:00,3.551982,30.23448000000002,1.073565,19.098208,NULL
2013-02-28 19:00:00,3.43305,37.23088000000001,1.15375,14.70459,NULL
2013-02-28 19:10:00,3.258197,40.879560000000026,0.824437,17.094478,NULL
2013-02-28 19:20:00,3.189474,27.701599999999985,1.239511,22.0375,NULL
2013-02-28 19:30:00,3.082363,34.662919999999986,0.97075,17.36126,NULL
2013-02-28 19:40:00,3.357076,30.132439999999974,0.780675,14.079602,NULL
2013-02-28 19:50:00,2.740546,31.628480000000025,0.901999,16.748752,NULL
2013-02-28 20:00:00,2.577765,27.141160000000013,1.126113,24.015228,NULL
2013-02-28 20:10:00,3.326759,40.25511999999998,1.35561,20.696498,NULL
2013-02-28 20:20:00,3.592223,32.74811999999997,0.791837,12.189618,NULL
2013-02-28 20:30:00,3.289496,30.419840000000022,1.047235,18.065692,NULL
2013-02-28 20:40:00,3.317587,34.090959999999995,0.824169,14.547292,NULL
2013-02-28 20:50:00,3.204981,36.925839999999994,0.740585,12.941046,NULL
2013-02-28 21:00:00,3.141147,30.964560000000006,0.825533,12.487712,NULL
2013-02-28 21:10:00,2.710919,20.688840000000027,1.37054,28.93295,NULL
2013-02-28 21:20:00,3.196586,19.84613999999999,1.178864,19.01261,NULL
2013-02-28 21:30:00,2.810328,2.30795999999998,1.168446,17.56203,NULL
2013-02-28 21:40:00,3.238795,355.0194,1.105742,19.71667,NULL
2013-02-28 21:50:00,2.492404,359.75678,0.84087,22.74314,NULL
2013-02-28 22:00:00,2.367887,3.0201400000000262,0.702226,19.034094,NULL
2013-02-28 22:10:00,2.536745,357.7926,0.778046,20.877186,NULL
2013-02-28 22:20:00,2.603136,0.22512000000000398,0.755426,19.20644,NULL
2013-02-28 22:30:00,2.980548,4.35863999999998,0.809715,13.83277,NULL
2013-02-28 22:40:00,2.208186,7.036960000000022,0.796385,13.24222,NULL
2013-02-28 22:50:00,1.93643,8.829279999999983,0.681022,23.325762,NULL
2013-02-28 23:00:00,2.650014,5.617959999999982,0.65748,15.572182,NULL
2013-02-28 23:10:00,3.273945,2.0770200000000045,0.602387,12.425126,NULL
2013-02-28 23:20:00,2.348278,13.388520000000028,0.797555,20.379552,NULL
2013-02-28 23:30:00,2.953607,357.38912,0.851835,16.493448,NULL
2013-02-28 23:40:00,3.146437,2.2392600000000016,0.776186,11.678984,NULL
2013-02-28 23:50:00,3.179274,3.527339999999981,0.883778,15.460764,NULL
2013-03-01 00:00:00,3.308802,5.94556,0.960731,17.501576,NULL
2013-03-01 00:30:00,2.846466,356.79522,0.982953,18.026152,NULL
2013-03-01 00:40:00,2.650053,3.0211199999999963,0.944815,18.214166,NULL
2013-03-01 00:50:00,2.619975,4.055540000000008,0.803363,15.536048,NULL
2013-03-01 01:00:00,2.851452,1.6908799999999928,0.857617,16.722524,NULL
2013-03-01 01:10:00,3.063452,357.19578,0.783234,12.274522,NULL
2013-03-01 01:20:00,3.097955,346.08136,0.739143,13.293214,NULL
2013-03-01 01:30:00,2.785285,342.12452,0.796642,15.318868,NULL
2013-03-01 01:40:00,2.81672,344.4751,0.748753,16.684212,NULL
