#YY-MM-DD hh:mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2011-03-30 22:50,356,5.6,6.4,1.43,6.67,5.15,999,1005.5,17.1,20.1,16.4,99.0,99.00
2011-03-30 23:50,341,10.4,12.1,1.40,6.67,4.97,999,1005.8,14.7,20.0,14.0,99.0,99.00
2011-03-31 00:50,3,6.0,7.5,1.54,7.14,5.08,999,1006.3,14.7,20.0,14.0,99.0,99.00
2011-03-31 01:50,350,6.9,8.4,1.55,7.14,5.23,999,1007.0,15.0,19.9,14.0,99.0,99.00
2011-03-31 02:50,334,6.7,8.3,1.47,6.67,4.91,999,1008.4,14.0,19.8,13.3,99.0,99.00
2011-03-31 03:50,313,4.0,5.0,1.39,7.14,5.04,999,1008.0,14.2,19.8,13.1,99.0,99.00
2011-03-31 04:50,320,3.0,4.7,1.26,7.69,5.02,999,1007.6,14.1,19.7,13.2,99.0,99.00
2011-03-31 05:50,297,4.4,6.2,1.33,7.14,5.33,999,1008.2,13.8,19.7,13.1,99.0,99.00
2011-03-31 06:50,292,5.0,6.4,1.31,7.69,5.34,999,1008.1,13.7,19.7,13.2,99.0,99.00
2011-03-31 07:50,302,6.6,8.1,1.35,7.14,5.56,999,1007.9,13.8,19.7,13.2,99.0,99.00
2011-03-31 08:50,303,5.3,7.0,1.40,7.69,5.46,999,1007.8,13.4,19.7,12.4,99.0,99.00
2011-03-31 09:50,327,4.7,6.9,1.41,8.33,5.53,999,1007.3,13.3,19.7,12.3,99.0,99.00
2011-03-31 10:50,313,4.3,5.8,1.67,7.69,5.94,999,1007.7,13.6,19.7,12.2,99.0,99.00
2011-03-31 11:50,338,2.5,4.1,1.55,8.33,5.95,999,1007.9,13.7,19.7,12.0,99.0,99.00
2011-03-31 12:50,315,1.3,2.8,1.40,8.33,5.81,999,1008.6,13.9,19.6,12.1,99.0,99.00
2011-03-31 13:50,28,3.9,5.4,1.46,8.33,5.94,999,1007.6,14.4,19.6,12.6,99.0,99.00
2011-03-31 14:50,61,3.6,4.6,1.26,8.33,5.73,999,1007.2,14.8,19.6,12.5,99.0,99.00
2011-03-31 15:50,93,2.1,3.0,1.22,8.33,5.69,999,1007.9,15.5,19.7,13.1,99.0,99.00
2011-03-31 16:50,40,2.0,3.3,1.20,8.33,5.64,999,1007.3,16.0,19.7,13.4,99.0,99.00
2011-03-31 17:50,18,6.1,7.3,1.14,7.69,5.75,999,1005.5,15.4,19.8,13.8,99.0,99.00
2011-03-31 18:50,39,5.7,7.3,1.10,8.33,5.54,999,1004.0,15.9,19.8,14.5,99.0,99.00
2011-03-31 19:50,51,6.3,7.6,1.10,7.69,5.50,999,1002.3,16.8,19.9,14.9,99.0,99.00
2011-03-31 20:50,85,6.6,7.9,1.19,8.33,5.83,999,1000.5,17.4,19.9,15.2,99.0,99.00
2011-03-31 21:50,97,5.5,6.5,1.22,7.69,5.81,999,1000.3,18.1,20.4,16.1,99.0,99.00
2011-03-31 22:50,148,3.5,4.8,1.16,8.33,5.90,999,1000.7,19.1,20.5,17.0,99.0,99.00
2011-03-31 23:50,228,5.8,7.1,1.40,8.33,6.41,999,1000.5,19.4,20.4,17.1,99.0,99.00
2011-04-01 00:50,316,12.0,14.7,1.76,8.33,6.62,999,1001.4,15.0,20.4,14.2,99.0,99.00
2011-04-01 01:50,318,7.3,9.2,1.73,8.33,5.60,999,1001.9,15.2,20.3,13.5,99.0,99.00
2011-04-01 02:50,292,7.1,8.4,1.82,7.14,5.70,999,1002.4,15.8,20.1,13.9,99.0,99.00
2011-04-01 03:50,281,7.6,9.8,1.62,7.69,5.55,999,1003.0,15.5,20.0,14.0,99.0,99.00
2011-04-01 04:50,291,8.7,10.5,1.60,7.69,5.23,999,1003.4,15.8,19.9,13.5,99.0,99.00
2011-04-01 05:50,277,8.5,10.8,1.41,7.69,4.74,999,1003.4,15.8,19.8,12.8,99.0,99.00
2011-04-01 06:50,277,9.5,11.8,1.52,7.69,4.81,999,1003.2,15.8,19.7,12.5,99.0,99.00
2011-04-01 07:50,286,10.5,12.6,1.35,6.67,4.59,999,1003.1,15.4,19.7,10.8,99.0,99.00
2011-04-01 08:50,281,10.2,12.3,1.45,4.55,4.48,999,1003.6,14.0,19.6,10.2,99.0,99.00
2011-04-01 09:50,285,8.9,10.7,1.55,4.76,4.49,999,1004.0,12.8,19.6,8.0,99.0,99.00
2011-04-01 10:50,286,9.6,12.0,1.58,5.00,4.63,999,1004.9,11.8,19.5,7.9,99.0,99.00
2011-04-01 11:50,280,10.4,12.8,1.63,5.26,4.62,999,1005.7,11.5,19.4,7.4,99.0,99.00
2011-04-01 12:50,279,10.9,13.1,1.76,5.56,4.77,999,1006.2,11.6,19.3,7.6,99.0,99.00
2011-04-01 13:50,281,11.0,13.5,1.81,5.56,4.74,999,1006.7,11.7,19.3,7.6,99.0,99.00
2011-04-01 14:50,273,10.5,12.8,1.65,5.88,4.59,999,1007.5,12.0,19.2,7.2,99.0,99.00
2011-04-01 15:50,267,10.1,12.4,1.71,6.25,4.71,999,1008.1,12.1,19.1,6.3,99.0,99.00
2011-04-01 16:50,264,10.0,12.5,1.64,6.25,4.67,999,1007.7,12.8,19.0,6.6,99.0,99.00
2011-04-01 17:50,266,12.3,15.3,1.66,5.88,4.64,999,1007.9,13.6,19.1,6.7,99.0,99.00
2011-04-01 18:50,268,13.4,16.4,1.85,6.25,4.87,999,1007.1,14.6,19.1,7.5,99.0,99.00
2011-04-01 19:50,278,12.8,15.6,1.99,5.88,4.84,999,1006.7,15.4,19.1,7.7,99.0,99.00
2011-04-01 20:50,275,11.5,14.4,1.88,5.88,4.88,999,1007.2,16.0,19.1,7.8,99.0,99.00
2011-04-01 21:50,264,11.6,14.1,1.71,5.56,4.67,999,1007.6,16.3,19.1,6.9,99.0,99.00
2011-04-01 22:50,273,10.8,13.5,1.79,6.25,4.89,999,1008.8,16.7,19.1,7.2,99.0,99.00
2011-04-01 23:50,271,10.7,14.7,1.82,6.25,4.65,999,1009.7,16.8,19.0,7.2,99.0,99.00
2011-04-02 00:50,277,10.7,13.1,1.89,5.56,4.83,999,1010.6,16.9,19.0,7.4,99.0,99.00
2011-04-02 01:50,282,11.2,13.5,1.67,6.25,4.59,999,1011.2,16.9,18.9,7.4,99.0,99.00
2011-04-02 02:50,284,10.2,11.9,1.59,5.88,4.53,999,1011.6,16.8,18.8,7.3,99.0,99.00
2011-04-02 03:50,278,9.0,10.9,1.32,5.88,4.23,999,1011.7,16.7,18.7,7.6,99.0,99.00
2011-04-02 04:50,280,8.1,10.0,1.18,5.56,4.24,999,1012.1,16.5,18.6,7.5,99.0,99.00
2011-04-02 05:50,288,7.9,9.4,1.04,5.56,4.05,999,1012.1,16.2,18.6,7.4,99.0,99.00
2011-04-02 06:50,284,7.7,9.3,0.92,5.56,3.96,999,1012.1,16.1,18.6,6.4,99.0,99.00
2011-04-02 07:50,268,6.3,7.6,0.89,5.26,3.99,999,1012.3,16.0,18.6,7.1,99.0,99.00
2011-04-02 08:50,268,5.9,7.1,0.83,4.76,4.00,999,1012.2,15.9,18.6,6.9,99.0,99.00
2011-04-02 09:50,261,5.6,7.0,0.76,5.00,4.00,999,1012.3,15.9,18.6,7.5,99.0,99.00
2011-04-02 10:50,266,6.0,7.4,0.66,5.00,3.74,999,1012.8,16.0,18.6,7.6,99.0,99.00
2011-04-02 11:50,263,8.0,9.4,0.67,5.00,3.56,999,1013.1,16.4,18.5,7.8,99.0,99.00
2011-04-02 12:50,272,9.2,11.6,0.66,2.94,3.28,999,1013.5,16.6,18.6,7.6,99.0,99.00
2011-04-02 13:50,268,10.0,12.0,0.76,3.33,3.26,999,1014.0,16.4,18.6,8.0,99.0,99.00
2011-04-02 14:50,272,9.3,11.1,0.99,3.70,3.47,999,1014.9,15.5,18.6,8.5,99.0,99.00
2011-04-02 15:50,260,8.7,10.3,1.10,4.17,3.74,999,1014.9,15.5,18.4,7.6,99.0,99.00
2011-04-02 16:50,258,8.9,10.7,1.15,4.55,3.86,999,1014.4,16.0,18.3,6.9,99.0,99.00
2011-04-02 17:50,245,9.8,11.4,1.04,4.35,3.77,999,1013.5,16.2,18.4,7.5,99.0,99.00
2011-04-02 18:50,241,10.5,12.2,1.04,4.55,3.79,999,1012.6,16.6,18.4,7.5,99.0,99.00
2011-04-02 19:50,235,11.0,12.5,1.34,5.00,4.10,999,1011.8,17.1,18.5,8.1,99.0,99.00
2011-04-02 20:50,233,11.3,13.8,1.41,5.00,4.27,999,1011.2,17.5,18.6,8.5,99.0,99.00
2011-04-02 21:50,227,10.7,12.6,1.40,5.26,4.18,999,1011.3,17.7,18.8,10.2,99.0,99.00
2011-04-02 22:50,232,11.5,13.2,1.27,4.76,4.07,999,1011.6,18.1,18.8,11.2,99.0,99.00
2011-04-02 23:50,232,10.5,12.1,1.38,5.00,4.17,999,1012.4,18.3,18.9,12.8,99.0,99.00
2011-04-03 00:50,234,9.9,11.6,1.32,5.00,4.06,999,1013.8,18.4,18.9,13.6,99.0,99.00
2011-04-03 01:50,239,7.7,9.3,1.13,5.26,3.94,999,1015.3,18.4,18.9,14.2,99.0,99.00
2011-04-03 02:50,254,6.4,7.9,1.04,5.26,4.16,999,1016.2,18.5,18.7,13.5,99.0,99.00
2011-04-03 03:50,268,5.1,6.3,0.90,5.26,4.10,999,1016.9,18.5,18.6,12.8,99.0,99.00
2011-04-03 04:50,276,6.4,7.7,0.83,5.26,4.04,999,1017.3,18.8,18.3,10.0,99.0,99.00
2011-04-03 05:50,293,8.0,9.5,0.87,5.00,3.97,999,1017.2,18.9,18.1,8.7,99.0,99.00
2011-04-03 06:50,341,6.4,7.8,0.83,4.76,3.80,999,1017.6,17.8,18.0,6.8,99.0,99.00
2011-04-03 07:50,32,5.9,6.9,0.71,4.76,3.75,999,1017.9,17.4,17.9,5.4,99.0,99.00
2011-04-03 08:50,45,6.4,7.5,0.61,5.00,3.56,999,1018.2,17.4,18.2,6.0,99.0,99.00
2011-04-03 09:50,53,5.0,6.3,0.56,4.35,3.51,999,1019.1,17.4,18.5,6.3,99.0,99.00
2011-04-03 10:50,73,4.4,5.7,0.59,3.13,3.41,999,1020.0,17.6,18.5,5.6,99.0,99.00
2011-04-03 11:50,80,4.9,6.4,0.51,3.70,3.47,999,1020.9,18.0,18.5,4.3,99.0,99.00
2011-04-03 12:50,89,4.5,6.0,0.56,3.85,3.53,999,1021.8,18.2,18.6,3.8,99.0,99.00
2011-04-03 13:50,85,4.8,5.9,0.56,4.00,3.65,999,1022.7,18.3,18.7,3.8,99.0,99.00
2011-04-03 14:50,90,4.4,5.3,0.60,4.17,3.74,999,1023.2,18.3,18.7,3.5,99.0,99.00
2011-04-03 15:50,109,4.6,5.7,0.61,3.70,3.66,999,1023.4,18.4,18.7,4.3,99.0,99.00
2011-04-03 16:50,119,4.4,5.4,0.57,4.17,3.67,999,1023.1,18.5,18.9,4.8,99.0,99.00
2011-04-03 17:50,133,5.1,6.4,0.60,4.35,3.59,999,1022.3,18.7,19.0,6.3,99.0,99.00
2011-04-03 18:50,129,5.0,6.0,0.56,3.85,3.54,999,1021.7,18.9,19.0,6.9,99.0,99.00
2011-04-03 19:50,150,5.4,6.6,0.55,4.17,3.38,999,1021.1,19.1,19.2,7.7,99.0,99.00
2011-04-03 20:50,144,4.9,5.6,0.51,4.35,3.49,999,1020.7,19.2,19.4,8.5,99.0,99.00
2011-04-03 21:50,146,5.3,6.4,0.47,5.88,3.50,999,1020.4,19.4,19.5,9.7,99.0,99.00
2011-04-03 22:50,143,5.0,5.8,0.52,4.35,3.67,999,1020.2,19.7,19.5,11.3,99.0,99.00
2011-04-03 23:50,193,4.9,5.7,0.49,5.00,3.93,999,1019.9,20.4,19.5,12.1,99.0,99.00
2011-04-04 00:50,187,4.5,5.3,0.54,7.69,4.20,999,1020.2,20.5,19.4,12.8,99.0,99.00
2011-04-04 01:50,192,5.7,6.4,0.57,7.14,4.19,999,1020.6,20.6,19.4,13.5,99.0,99.00
2011-04-04 02:50,215,4.9,5.5,0.64,7.69,4.24,999,1020.4,19.6,19.4,14.2,99.0,99.00
2011-04-04 03:50,208,5.4,6.5,0.64,6.67,4.37,999,1020.1,19.3,19.3,14.1,99.0,99.00
2011-04-04 04:50,192,8.0,9.5,0.69,7.14,4.34,999,1019.3,20.6,19.0,14.4,99.0,99.00
2011-04-04 05:50,196,8.7,10.0,0.86,4.17,3.93,999,1018.6,20.6,18.8,14.8,99.0,99.00
2011-04-04 06:50,199,8.6,10.3,0.93,4.35,3.91,999,1018.1,20.5,18.7,14.9,99.0,99.00
2011-04-04 07:50,206,7.9,9.2,1.02,4.55,4.12,999,1017.5,20.2,18.7,15.0,99.0,99.00
2011-04-04 08:50,204,9.3,11.0,1.09,4.76,4.08,999,1017.0,20.6,18.8,15.0,99.0,99.00
2011-04-04 09:50,204,8.5,9.8,1.15,5.56,4.18,999,1016.9,20.5,18.8,15.9,99.0,99.00
2011-04-04 10:50,204,8.1,9.4,1.25,5.56,4.37,999,1017.4,20.4,18.9,16.5,99.0,99.00
2011-04-04 11:50,209,7.5,8.7,1.34,5.26,4.58,999,1017.9,20.5,18.9,16.8,99.0,99.00
2011-04-04 12:50,208,6.4,7.1,1.39,5.26,4.75,999,1018.5,20.6,18.9,17.2,99.0,99.00
2011-04-04 13:50,207,5.7,6.4,1.36,5.56,4.77,999,1019.0,20.4,18.8,17.2,99.0,99.00
2011-04-04 14:50,205,6.3,7.0,1.41,5.88,4.94,999,1019.4,20.5,18.7,17.4,99.0,99.00
2011-04-04 15:50,197,5.5,6.3,1.38,5.56,4.92,999,1019.1,20.4,18.4,17.9,99.0,99.00
2011-04-04 16:50,208,5.2,6.0,1.57,5.88,5.20,999,1018.6,20.0,18.2,18.2,99.0,99.00
2011-04-04 17:50,201,6.3,7.3,1.35,6.67,5.05,999,1017.4,20.4,18.2,18.2,99.0,99.00
2011-04-04 18:50,203,8.4,9.8,1.26,5.56,4.82,999,1015.6,21.0,18.1,18.0,99.0,99.00
2011-04-04 19:50,201,7.6,8.6,1.27,5.56,4.53,999,1014.4,21.0,18.1,18.5,99.0,99.00
2011-04-04 20:50,196,7.3,8.4,1.21,5.56,4.54,999,1013.9,21.2,18.2,18.9,99.0,99.00
2011-04-04 21:50,199,8.1,9.5,1.28,5.26,4.63,999,1013.6,21.5,18.5,19.3,99.0,99.00
2011-04-04 22:50,197,9.0,10.5,1.56,5.88,4.69,999,1013.2,21.5,18.7,19.6,99.0,99.00
2011-04-04 23:50,190,9.8,11.7,1.56,6.25,4.68,999,1012.0,21.6,19.1,19.8,99.0,99.00
2011-04-05 00:50,189,11.3,13.2,1.91,5.56,4.80,999,1011.4,22.1,19.2,19.6,99.0,99.00
2011-04-05 01:50,189,12.5,15.0,2.37,6.67,5.20,999,1011.0,22.2,19.2,19.7,99.0,99.00
2011-04-05 02:50,190,12.5,15.2,2.33,6.67,5.33,999,1010.7,22.1,19.1,19.6,99.0,99.00
2011-04-05 03:50,196,11.6,13.7,2.40,7.14,5.45,999,1011.0,22.1,19.0,19.5,99.0,99.00
2011-04-05 04:50,194,10.7,12.8,2.55,7.14,5.71,999,1010.4,21.9,18.9,19.6,99.0,99.00
2011-04-05 05:50,197,10.3,12.8,2.75,7.14,5.85,999,1009.9,21.6,18.7,19.7,99.0,99.00
2011-04-05 06:50,202,8.4,9.9,2.51,7.14,5.71,999,1009.1,21.3,18.6,19.5,99.0,99.00
2011-04-05 07:50,212,9.0,11.6,2.43,7.69,5.73,999,1008.7,20.8,18.7,19.3,99.0,99.00
2011-04-05 08:50,209,12.2,14.0,2.65,8.33,5.79,999,1007.2,21.2,18.7,19.4,99.0,99.00
2011-04-05 09:50,205,11.5,14.1,2.65,8.33,5.64,999,1007.0,21.1,18.8,19.3,99.0,99.00
2011-04-05 10:50,203,13.3,16.7,2.72,7.69,5.64,999,1006.8,21.5,18.9,19.3,99.0,99.00
2011-04-05 11:50,252,13.0,16.3,2.80,8.33,5.73,999,1008.0,20.3,19.1,18.2,99.0,99.00
2011-04-05 12:50,217,13.9,16.8,3.07,7.69,5.85,999,1006.7,18.0,19.0,16.4,99.0,99.00
2011-04-05 13:50,199,15.2,18.6,3.03,8.33,5.98,999,1002.9,19.1,19.0,17.7,99.0,99.00
2011-04-05 14:50,234,17.1,20.3,3.52,8.33,6.03,999,1004.8,18.2,19.0,16.7,99.0,99.00
2011-04-05 15:50,278,12.7,15.5,99.00,99.00,99.00,999,1006.9,15.1,18.8,11.4,99.0,99.00
2011-04-05 16:50,272,12.2,14.4,3.00,7.69,5.80,999,1007.1,14.4,18.6,9.2,99.0,99.00
2011-04-05 17:50,271,10.6,12.4,3.04,8.33,5.90,999,1007.5,14.7,18.5,8.6,99.0,99.00
2011-04-05 18:50,278,10.0,12.1,2.70,7.69,5.90,999,1008.6,15.4,18.5,7.5,99.0,99.00
2011-04-05 19:50,267,7.9,10.0,2.50,7.14,5.87,999,1008.9,15.9,18.5,7.8,99.0,99.00
2011-04-05 20:50,283,8.8,10.8,2.13,7.14,5.59,999,1008.9,17.1,18.6,7.1,99.0,99.00
2011-04-05 21:50,286,9.0,10.8,2.04,7.14,5.57,999,1009.8,17.4,18.8,6.4,99.0,99.00
2011-04-05 22:50,290,9.7,11.4,1.90,6.25,5.37,999,1010.6,17.3,18.7,6.3,99.0,99.00
2011-04-05 23:50,289,9.2,10.7,1.86,9.09,5.41,999,1011.9,17.2,18.7,6.0,99.0,99.00
2011-04-06 00:50,290,9.4,11.0,1.81,6.25,5.20,999,1013.6,17.2,18.7,5.8,99.0,99.00
2011-04-06 01:50,286,9.2,10.7,99.00,99.00,99.00,999,1015.6,17.3,18.6,5.2,99.0,99.00
2011-04-06 02:50,289,9.6,11.9,1.78,8.33,5.04,999,1016.0,16.9,18.6,5.2,99.0,99.00
2011-04-06 03:50,296,10.5,12.4,1.65,5.56,4.73,999,1016.5,16.7,18.6,5.4,99.0,99.00
2011-04-06 04:50,299,11.0,13.6,1.55,4.00,4.58,999,1017.2,16.6,18.5,4.0,99.0,99.00
2011-04-06 05:50,313,8.8,10.9,1.46,8.33,4.60,999,1017.9,16.3,18.5,5.2,99.0,99.00
2011-04-06 06:50,309,8.6,10.3,1.46,5.88,4.64,999,1018.4,15.4,18.4,4.6,99.0,99.00
2011-04-06 07:50,313,6.8,8.9,1.23,8.33,4.74,999,1019.2,15.3,18.4,6.3,99.0,99.00
2011-04-06 08:50,353,7.5,9.0,1.16,5.56,4.59,999,1020.1,15.1,18.3,5.7,99.0,99.00
2011-04-06 09:50,12,8.6,10.1,1.14,5.56,4.59,999,1020.4,15.1,18.3,4.5,99.0,99.00
2011-04-06 10:50,39,9.2,11.5,1.13,7.69,4.35,999,1021.4,14.6,18.3,6.4,99.0,99.00
2011-04-06 11:50,42,7.9,9.4,1.21,4.76,4.30,999,1022.7,14.7,18.3,5.0,99.0,99.00
2011-04-06 12:50,41,7.8,9.5,1.22,4.55,4.31,999,1023.6,14.8,18.4,5.2,99.0,99.00
2011-04-06 13:50,44,7.5,9.1,1.25,5.26,4.52,999,1024.4,14.6,18.4,4.3,99.0,99.00
2011-04-06 14:50,49,6.5,8.1,1.27,5.88,4.63,999,1025.4,14.5,18.4,3.7,99.0,99.00
2011-04-06 15:50,38,5.7,7.5,1.21,5.26,4.70,999,1026.0,14.6,18.5,3.2,99.0,99.00
2011-04-06 16:50,38,5.6,6.9,1.26,5.88,4.81,999,1025.4,14.6,18.6,3.4,99.0,99.00
2011-04-06 17:50,68,3.8,5.4,1.20,5.88,4.75,999,1024.9,14.6,18.6,2.3,99.0,99.00
2011-04-06 18:50,108,3.4,4.7,1.21,6.67,4.93,999,1024.2,14.9,18.7,3.4,99.0,99.00
2011-04-06 19:50,118,3.3,5.0,1.28,6.67,5.06,999,1023.1,15.0,18.8,3.2,99.0,99.00
2011-04-06 20:50,148,2.1,3.4,1.03,5.88,4.81,999,1022.8,15.4,18.8,3.5,99.0,99.00
2011-04-06 21:50,155,2.2,3.3,0.89,5.56,4.88,999,1022.7,15.7,18.9,3.6,99.0,99.00
2011-04-06 22:50,149,2.8,4.1,0.83,5.88,4.97,999,1022.5,16.1,18.8,4.7,99.0,99.00
2011-04-06 23:50,151,3.3,4.3,0.81,5.56,4.99,999,1022.2,16.3,18.6,5.5,99.0,99.00
2011-04-07 00:50,153,4.0,5.4,0.65,7.14,5.12,999,1022.2,16.6,18.4,6.9,99.0,99.00
2011-04-07 01:50,149,5.0,6.1,0.65,7.69,5.30,999,1022.5,17.1,18.4,8.9,99.0,99.00
2011-04-07 02:50,147,4.6,6.1,0.64,7.69,4.94,999,1022.4,17.8,18.4,11.1,99.0,99.00
2011-04-07 03:50,198,7.4,8.8,0.65,7.69,4.35,999,1021.8,19.0,18.4,12.4,99.0,99.00
2011-04-07 04:50,213,8.0,10.2,0.78,7.14,3.94,999,1021.5,19.3,18.4,13.3,99.0,99.00
2011-04-07 05:50,211,6.7,8.0,0.88,7.14,4.18,999,1021.1,19.4,18.5,14.0,99.0,99.00
2011-04-07 06:50,252,5.9,6.9,0.84,8.33,4.35,999,1021.0,18.7,18.5,14.6,99.0,99.00
2011-04-07 07:50,265,5.1,6.0,0.85,7.69,4.45,999,1020.8,18.0,18.4,13.8,99.0,99.00
2011-04-07 08:50,254,4.6,5.4,0.83,7.14,4.41,999,1020.7,18.0,18.4,13.1,99.0,99.00
2011-04-07 09:50,256,4.3,5.2,0.80,8.33,4.56,999,1021.0,18.0,18.4,13.3,99.0,99.00
2011-04-07 10:50,250,4.2,5.0,0.78,7.69,4.82,999,1021.3,18.3,18.4,13.5,99.0,99.00
2011-04-07 11:50,252,4.1,4.9,0.72,7.69,4.89,999,1021.9,18.3,18.3,13.7,99.0,99.00
2011-04-07 12:50,249,4.3,5.4,0.65,7.14,4.91,999,1022.2,18.4,18.4,13.7,99.0,99.00
2011-04-07 13:50,239,4.6,5.2,0.73,7.69,5.42,999,1022.3,18.6,18.5,13.8,99.0,99.00
2011-04-07 14:50,240,4.0,4.6,0.64,7.69,5.17,999,1022.5,18.7,18.6,14.4,99.0,99.00
2011-04-07 15:50,240,4.1,4.7,0.64,7.69,5.52,999,1022.4,18.8,18.7,14.6,99.0,99.00
2011-04-07 16:50,241,4.2,4.8,0.65,8.33,5.56,999,1021.8,18.9,18.9,14.4,99.0,99.00
2011-04-07 17:50,245,4.9,6.0,0.59,7.14,5.25,999,1021.1,19.0,19.0,14.5,99.0,99.00
2011-04-07 18:50,243,4.8,5.6,0.68,8.33,5.48,999,1020.2,19.1,19.1,15.1,99.0,99.00
2011-04-07 19:50,242,4.6,5.7,0.65,7.14,5.13,999,1019.6,19.2,19.2,15.2,99.0,99.00
2011-04-07 20:50,240,4.4,5.0,0.65,6.67,4.94,999,1018.8,19.4,19.2,14.6,99.0,99.00
2011-04-07 21:50,231,3.8,4.5,0.62,7.69,4.87,999,1018.6,19.4,19.2,14.6,99.0,99.00
2011-04-07 22:50,219,4.2,4.7,0.64,8.33,5.27,999,1018.5,19.4,19.2,14.9,99.0,99.00
2011-04-07 23:50,212,3.5,4.1,0.61,8.33,5.30,999,1018.7,19.1,19.0,15.6,99.0,99.00
2011-04-08 00:50,210,3.2,3.7,0.63,8.33,5.80,999,1018.9,19.3,19.0,15.5,99.0,99.00
2011-04-08 01:50,196,2.7,3.2,0.58,7.14,5.90,999,1019.2,19.4,19.0,15.7,99.0,99.00
2011-04-08 02:50,202,2.4,2.7,0.60,9.09,6.19,999,1019.4,19.4,18.9,16.3,99.0,99.00
2011-04-08 03:50,193,2.0,2.3,0.61,7.69,6.40,999,1019.5,19.3,18.9,16.7,99.0,99.00
2011-04-08 04:50,184,2.0,2.3,0.59,7.69,6.47,999,1019.5,19.3,18.9,16.6,99.0,99.00
2011-04-08 05:50,185,1.9,2.3,0.67,8.33,6.61,999,1019.0,19.4,18.8,17.1,99.0,99.00
2011-04-08 06:50,190,1.5,1.8,0.71,7.69,6.38,999,1018.8,19.4,18.8,17.3,99.0,99.00
2011-04-08 07:50,208,1.3,1.5,0.69,8.33,6.08,999,1018.7,19.4,18.8,17.1,99.0,99.00
2011-04-08 08:50,200,2.7,3.2,0.71,7.69,5.81,999,1018.5,19.5,18.7,16.6,99.0,99.00
2011-04-08 09:50,219,3.1,3.4,0.67,7.69,5.69,999,1018.7,19.6,18.7,17.1,99.0,99.00
2011-04-08 10:50,227,2.9,3.3,0.72,7.69,5.70,999,1019.2,19.8,18.7,17.7,99.0,99.00
2011-04-08 11:50,226,5.3,6.0,0.69,7.69,5.67,999,1019.7,20.2,18.8,17.9,99.0,99.00
2011-04-08 12:50,233,5.6,6.5,0.77,7.69,5.74,999,1020.0,20.0,18.8,17.8,99.0,99.00
2011-04-08 13:50,235,6.0,6.8,0.81,7.69,4.71,999,1020.0,19.5,18.8,17.8,99.0,99.00
2011-04-08 14:50,234,5.0,5.7,0.76,8.33,4.48,999,1020.3,19.2,18.9,17.7,99.0,99.00
2011-04-08 15:50,230,4.6,5.3,0.82,6.67,4.77,999,1020.0,19.2,19.0,17.6,99.0,99.00
2011-04-08 16:50,231,5.3,6.1,0.84,9.09,4.68,999,1019.4,19.3,19.1,17.8,99.0,99.00
2011-04-08 17:50,220,6.4,7.5,0.89,7.69,5.00,999,1018.5,19.5,19.0,17.7,99.0,99.00
2011-04-08 18:50,223,5.7,6.5,0.85,8.33,4.71,999,1018.2,19.6,19.0,17.2,99.0,99.00
2011-04-08 19:50,221,6.3,7.3,0.89,8.33,4.53,999,1017.3,19.8,19.1,17.2,99.0,99.00
2011-04-08 20:50,222,6.6,7.7,0.91,9.09,4.64,999,1016.7,20.0,19.1,17.3,99.0,99.00
2011-04-08 21:50,215,6.4,7.7,0.90,8.33,4.27,999,1016.2,20.3,19.1,17.1,99.0,99.00
2011-04-08 22:50,214,6.6,8.1,0.84,7.69,4.24,999,1016.1,20.3,19.0,17.5,99.0,99.00
2011-04-08 23:50,212,7.5,8.8,0.86,8.33,4.07,999,1015.7,20.4,18.9,18.0,99.0,99.00
2011-04-09 00:50,216,7.1,8.0,0.87,7.69,4.00,999,1015.9,20.4,18.8,18.0,99.0,99.00
2011-04-09 01:50,216,7.6,8.6,0.87,9.09,4.10,999,1015.8,20.7,18.8,18.2,99.0,99.00
2011-04-09 02:50,215,7.9,9.4,0.93,8.33,4.16,999,1015.6,20.8,18.8,18.5,99.0,99.00
2011-04-09 03:50,224,6.9,7.9,0.93,8.33,4.25,999,1016.5,20.6,18.8,18.6,99.0,99.00
2011-04-09 04:50,229,8.5,10.0,0.94,8.33,4.14,999,1016.2,20.6,18.7,18.5,99.0,99.00
2011-04-09 05:50,234,9.2,10.5,1.01,3.70,3.88,999,1016.1,20.3,18.7,17.9,99.0,99.00
2011-04-09 06:50,237,8.2,9.6,1.12,4.17,4.04,999,1015.9,20.1,18.6,17.9,99.0,99.00
2011-04-09 07:50,245,6.6,7.5,1.14,4.00,4.07,999,1016.5,20.0,18.6,17.8,99.0,99.00
2011-04-09 08:50,251,5.2,6.1,1.07,4.35,4.27,999,1016.5,19.4,18.5,17.7,99.0,99.00
2011-04-09 09:50,246,6.1,6.9,1.06,4.76,4.37,999,1016.6,19.1,18.4,17.8,99.0,99.00
2011-04-09 10:50,257,5.6,6.3,1.10,4.76,4.48,999,1017.3,19.2,18.4,18.0,99.0,99.00
2011-04-09 11:50,262,4.9,5.6,1.01,5.00,4.56,999,1017.9,19.5,18.4,18.1,99.0,99.00
2011-04-09 12:50,271,6.0,7.0,0.96,5.26,4.43,999,1018.3,19.7,18.4,18.3,99.0,99.00
2011-04-09 13:50,277,4.8,5.6,0.97,4.35,4.49,999,1018.9,19.6,18.5,18.4,99.0,99.00
